TransactionID,id_30,id_31,id_33,DeviceType,DeviceInfo
3064524,Windows 7,ie 11.0 for desktop,1920x1080,desktop,Trident/7.0
3064525,Windows 7,ie 11.0 for desktop,,desktop,Trident/7.0
3064526,Windows 10,chrome 63.0,1920x1080,desktop,Windows
3064532,Windows 7,chrome 63.0,1920x1080,desktop,Windows
3064533,Mac OS X 10_11_6,chrome 62.0,2560x1600,desktop,MacOS
3064535,Mac OS X 10_11_6,chrome 62.0,2560x1600,desktop,MacOS
3064536,Windows 7,chrome 63.0,1600x900,desktop,Windows
3064537,Mac OS X 10_11_6,chrome 62.0,2560x1600,desktop,MacOS
3064538,Windows 7,ie 11.0 for desktop,,desktop,Trident/7.0
3064539,Windows 7,ie 11.0 for desktop,1440x900,desktop,Trident/7.0
3064541,,chrome 63.0,,desktop,Windows
3064542,Mac OS X 10_12_4,safari generic,2880x1800,desktop,MacOS
3064543,Mac OS X 10_11_6,chrome 62.0,2560x1600,desktop,MacOS
3064544,Windows 7,ie 11.0 for desktop,,desktop,rv:11.0
3064546,Windows 10,chrome 63.0,3440x1440,desktop,Windows
3064551,Mac OS X 10_11_6,chrome 62.0,2560x1600,desktop,MacOS
3064553,Windows 7,chrome 63.0,1600x900,desktop,Windows
3064554,Mac OS X 10_13_1,chrome 63.0,2560x1600,desktop,MacOS
3064557,Windows 10,ie 11.0 for desktop,,desktop,Trident/7.0
3064558,Android 7.0,chrome 63.0 for android,,mobile,SAMSUNG-SM-G930A Build/NRD90M
3064560,Windows 10,edge 15.0,1360x768,desktop,Windows
3064561,Mac OS X 10_13_2,safari generic,1440x900,desktop,MacOS
3064562,Mac OS X 10_11_6,chrome 62.0,2560x1600,desktop,MacOS
3064568,Android 7.0,chrome 63.0 for android,1280x720,mobile,LGMP260 Build/NRD90U
3064569,Windows 7,ie 11.0 for desktop,1920x1080,desktop,Trident/7.0
3064572,Windows 10,chrome 63.0,1920x1080,desktop,Windows
3064574,Windows 10,chrome 63.0,1920x1200,desktop,Windows
3064576,Android 8.1.0,chrome 63.0 for android,,mobile,Pixel XL Build/OPM1.171019.011
3064581,iOS 10.3.3,mobile safari 10.0,1136x640,mobile,iOS Device
3064583,Windows 7,firefox 57.0,,desktop,rv:57.0
3064587,Linux,chrome 62.0,2880x1620,desktop,
3064590,Windows 7,chrome 63.0,1920x1080,desktop,Windows
3064591,Windows 7,chrome 63.0,1680x1050,desktop,Windows
3064592,iOS 10.3.2,mobile safari 10.0,2048x1536,mobile,iOS Device
3064593,Windows 7,chrome 62.0,1680x1050,desktop,Windows
3064597,Windows 7,chrome 63.0,1920x1080,desktop,Windows
3064599,Mac OS X 10_12_6,safari generic,2560x1600,desktop,MacOS
3064601,,ie 11.0 for desktop,,desktop,rv:11.0
3064602,Windows 10,chrome 63.0,3200x1800,desktop,Windows
3064605,Windows 10,chrome 63.0,1920x1080,desktop,Windows
3064606,Windows 10,chrome 63.0,1920x1080,desktop,Windows
3064608,Windows 7,chrome 63.0,1920x1080,desktop,Windows
3064609,Mac OS X 10_9_5,chrome 63.0,1280x800,desktop,MacOS
3064610,Android 7.0,chrome 63.0 for android,,mobile,SM-G955U Build/NRD90M
3064611,Android 7.0,samsung browser 6.2,1280x720,mobile,SAMSUNG SM-G930A Build/NRD90M
3064617,Android 7.0,chrome 63.0 for android,,mobile,SM-G955U Build/NRD90M
3064618,Windows 10,ie 11.0 for desktop,1680x1050,desktop,Trident/7.0
3064621,Android 7.0,chrome 63.0 for android,,mobile,SM-G955U Build/NRD90M
3064624,Windows 10,chrome 63.0,1920x1080,desktop,Windows
3064626,Mac OS X 10_13_2,safari generic,1440x900,desktop,MacOS
3064627,Windows 7,ie 11.0 for desktop,1680x1050,desktop,Trident/7.0
3064628,,chrome 63.0,,desktop,
3064631,Mac OS X 10_13_2,chrome 63.0,3840x2400,desktop,MacOS
3064633,,chrome 63.0,,desktop,Windows
3064634,Windows 10,ie 11.0 for desktop,1920x1080,desktop,Trident/7.0
3064635,Windows 7,chrome 61.0,1920x1080,desktop,Windows
3064636,Mac OS X 10_13_2,chrome 63.0,1920x1080,desktop,MacOS
3064637,Mac OS X 10_12_6,chrome 62.0,2560x1600,desktop,MacOS
3064640,,,,,
3064641,,chrome 63.0,,desktop,Windows
3064642,Windows 7,chrome 63.0,1920x1080,desktop,Windows
3064643,Windows 10,ie 11.0 for desktop,1366x768,desktop,rv:11.0
3064645,iOS 11.2.1,mobile safari 11.0,1334x750,mobile,iOS Device
3064646,iOS 11.2.1,mobile safari uiwebview,2208x1242,mobile,iOS Device
3064648,,mobile safari 11.0,,mobile,
3064652,,,,,
3064654,Windows 10,edge 16.0,,desktop,Windows
3064655,,chrome 63.0,,desktop,Windows
3064657,,ie 11.0 for desktop,,desktop,rv:11.0
3064662,,chrome 63.0,,desktop,Windows
3064664,iOS 11.1.2,mobile safari generic,2208x1242,mobile,iOS Device
3064666,Windows 10,edge 16.0,,desktop,Windows
3064668,Windows 10,firefox 57.0,1600x900,desktop,Windows
3064671,iOS 11.1.2,mobile safari 11.0,1136x640,mobile,iOS Device
3064672,,edge 15.0,,desktop,Windows
3064673,Windows 7,chrome 60.0,1680x1050,desktop,Windows
3064674,Windows 7,chrome 63.0,1920x1080,desktop,Windows
3064675,Windows 7,firefox 57.0,1920x1080,desktop,Windows
3064676,Windows 7,chrome 60.0,1680x1050,desktop,Windows
3064677,Windows 8.1,chrome 63.0,1920x1080,desktop,Windows
3064678,Windows 7,chrome 63.0,1366x768,desktop,Windows
3064682,,chrome 63.0,,desktop,
3064683,Windows 7,chrome 60.0,1680x1050,desktop,Windows
3064684,iOS 11.1.2,mobile safari 11.0,1136x640,mobile,iOS Device
3064686,,chrome 63.0,,desktop,
3064688,Windows 7,chrome 60.0,1680x1050,desktop,Windows
3064689,,chrome 49.0,,desktop,
3064690,Windows 7,ie 11.0 for desktop,1920x1200,desktop,Trident/7.0
3064691,Mac OS X 10_11_6,safari generic,2880x1800,desktop,MacOS
3064692,Windows 7,ie 11.0 for desktop,1920x1080,desktop,Trident/7.0
3064693,Windows 10,edge 16.0,,desktop,Windows
3064695,Mac OS X 10_12_4,safari generic,2880x1800,desktop,MacOS
3064696,Mac OS X 10_13_1,safari generic,1440x900,desktop,MacOS
3064701,Windows 7,chrome 63.0,1920x1080,desktop,Windows
3064702,Android 6.0,chrome 61.0 for android,,mobile,VFD
3064704,Windows 10,edge 15.0,1366x768,desktop,Windows
3064708,Windows 7,ie 11.0 for desktop,1920x1080,desktop,Trident/7.0
3064709,Mac OS X 10_13_1,safari generic,2880x1800,desktop,MacOS
3064710,Windows 7,chrome 63.0,1366x768,desktop,Windows
3064711,Windows 10,firefox 57.0,1366x768,desktop,Windows
3064712,,chrome 62.0 for android,,mobile,ALE-L23 Build/HuaweiALE-L23
3064713,Windows 7,ie 11.0 for desktop,1920x1080,desktop,Trident/7.0
3064715,Mac OS X 10_12_6,chrome 63.0,2880x1800,desktop,MacOS
3064716,,chrome 63.0,,desktop,Windows
3064717,Windows 7,chrome 60.0,1680x1050,desktop,Windows
3064720,Android 5.0.2,chrome 59.0 for android,2560x1440,mobile,SM-S906L
3064723,Windows 7,firefox 57.0,1440x900,desktop,Windows
3064724,Windows 7,chrome 63.0,1280x1024,desktop,Windows
3064725,Mac OS X 10_10_5,safari generic,2880x1800,desktop,MacOS
3064726,iOS 11.1.2,mobile safari 11.0,2001x1125,mobile,iOS Device
3064728,Windows 10,edge 15.0,1920x1080,desktop,Windows
3064729,Mac OS X 10_10_5,safari generic,1920x1080,desktop,MacOS
3064730,Mac OS X 10_12_6,chrome 62.0,1680x1050,desktop,MacOS
3064733,Android 6.0,chrome 61.0 for android,,mobile,VFD
3064736,Windows 7,firefox 57.0,1280x1024,desktop,Windows
3064737,Windows 7,ie 11.0 for desktop,1920x1200,desktop,Trident/7.0
3064739,,chrome 63.0,,desktop,
3064741,Windows 10,firefox 57.0,1920x1080,desktop,Windows
3064742,iOS 11.1.2,mobile safari 11.0,1334x750,mobile,iOS Device
3064743,Windows 10,edge 14.0,1920x1080,desktop,Windows
3064745,,chrome 63.0 for android,,mobile,F5321
3064748,Mac OS X 10_11_6,chrome 61.0,1680x1050,desktop,MacOS
3064749,Windows 10,firefox 57.0,1920x1080,desktop,Windows
3064750,,ie 11.0 for desktop,,desktop,Trident/7.0
3064752,Windows 7,ie 11.0 for desktop,1280x1024,desktop,Trident/7.0
3064754,iOS 11.0.3,mobile safari 11.0,2732x2048,mobile,iOS Device
3064755,Windows 7,ie 11.0 for desktop,1920x1080,desktop,Trident/7.0
3064757,,chrome 61.0 for android,,mobile,HUAWEI Y560-L03 Build/HUAWEIY560-L03
3064758,Android,chrome 61.0,855x480,mobile,
3064761,Windows 10,edge 15.0,1920x1200,desktop,Windows
3064762,Mac OS X 10_12_6,chrome 62.0,1280x800,desktop,MacOS
3064763,Android 7.0,samsung browser 6.2,1280x720,mobile,SAMSUNG SM-J727T1 Build/NRD90M
3064764,Windows 7,chrome 62.0,1920x1080,desktop,Windows
3064765,,,,,
3064766,,mobile safari 9.0,,mobile,
3064768,Windows 10,chrome 63.0,,desktop,Windows
3064769,,,,,
3064771,Windows 10,chrome 63.0,1440x900,desktop,Windows
3064772,Linux,firefox,1280x1024,desktop,
3064773,,,,,
3064774,Android 7.0,chrome 63.0 for android,2560x1440,mobile,2PS64 Build/NRD90M
3064779,,,,,
3064780,,samsung browser 6.2,,mobile,SAMSUNG SM-G930F Build/NRD90M
3064786,Windows 10,ie 11.0 for desktop,1680x1050,desktop,Trident/7.0
3064787,iOS 10.3.2,mobile safari generic,1136x640,mobile,iOS Device
3064789,,samsung browser 6.2,,mobile,SAMSUNG SM-G930F Build/NRD90M
3064790,iOS 11.1.2,mobile safari 11.0,1334x750,mobile,iOS Device
3064791,Windows 7,firefox 57.0,1680x1050,desktop,Windows
3064792,,chrome 61.0 for android,,mobile,HUAWEI Y560-L03 Build/HUAWEIY560-L03
3064793,Mac OS X 10_10_5,safari generic,2880x1800,desktop,MacOS
3064794,Windows 10,chrome 63.0,1920x1080,desktop,Windows
3064795,Windows 7,firefox 57.0,1920x1080,desktop,Windows
3064796,Mac OS X 10_12_3,safari generic,2560x1600,desktop,MacOS
3064797,Windows 7,chrome 63.0,1280x800,desktop,Windows
3064799,,,,mobile,Build/OPR6.170623.013
3064800,Windows 10,chrome 63.0,1366x768,desktop,Windows
3064804,,chrome 63.0,,desktop,Windows
3064805,Windows 10,chrome 63.0,1440x900,desktop,Windows
3064809,Windows 7,ie 11.0 for desktop,1920x1080,desktop,Trident/7.0
3064811,Windows 10,chrome 63.0,1440x900,desktop,Windows
3064815,,chrome 63.0 for android,,mobile,Blade V6 Plus Build/MRA58K
3064816,iOS 11.2.1,mobile safari 11.0,2208x1242,mobile,iOS Device
3064818,Windows 7,ie 11.0 for desktop,1600x900,desktop,Trident/7.0
3064823,,chrome 63.0,,desktop,Windows
3064824,Mac OS X 10_12_6,safari generic,2880x1800,desktop,MacOS
3064825,iOS 11.1.2,mobile safari 11.0,1334x750,mobile,iOS Device
3064826,Windows 7,ie 11.0 for desktop,1600x900,desktop,Trident/7.0
3064827,Windows 7,chrome 63.0,1920x1080,desktop,Windows
3064828,Windows 10,edge 15.0,1920x1080,desktop,Windows
3064829,Windows 7,chrome 63.0,1440x900,desktop,Windows
3064830,iOS 11.2.1,mobile safari 11.0,2208x1242,mobile,iOS Device
3064831,,chrome 63.0 for android,,mobile,PRA-LX1 Build/HUAWEIPRA-LX1
3064832,,chrome 63.0 for android,,mobile,F5321
3064833,iOS 11.2.1,mobile safari 11.0,1334x750,mobile,iOS Device
3064834,iOS 9.3.5,mobile safari 9.0,1024x768,mobile,iOS Device
3064836,Windows 10,chrome 61.0,1920x1080,desktop,Windows
3064843,Windows 7,chrome 63.0,1280x1025,desktop,Windows
3064844,Mac OS X 10_12_6,safari generic,2560x1600,desktop,MacOS
3064845,,chrome 63.0,,desktop,Windows
3064847,Windows 7,ie 11.0 for desktop,1920x1080,desktop,Trident/7.0
3064850,Mac OS X 10_12_6,safari generic,2560x1600,desktop,MacOS
3064852,iOS 11.2.1,mobile safari 11.0,2436x1125,mobile,iOS Device
3064853,Mac OS X 10_12_6,safari generic,3360x2100,desktop,MacOS
3064855,Mac OS X 10_13_2,chrome 63.0,1440x900,desktop,MacOS
3064856,Windows 10,chrome 61.0,1920x1080,desktop,Windows
3064857,Windows 10,edge 16.0,1920x1080,desktop,Windows
3064861,Windows 7,chrome 63.0,1280x1024,desktop,Windows
3064863,Windows 7,chrome 63.0,1920x1080,desktop,Windows
3064865,Windows XP,firefox 52.0,1024x768,desktop,Windows
3064866,Windows 7,firefox 57.0,1680x1050,desktop,Windows
3064867,Windows 7,firefox 57.0,1600x900,desktop,Windows
3064872,Windows 10,edge 16.0,2736x1824,desktop,Windows
3064874,iOS 11.2.1,mobile safari 11.0,1136x640,mobile,iOS Device
3064875,iOS 11.0.1,mobile safari generic,1334x750,mobile,iOS Device
3064876,,chrome 63.0,,desktop,Windows
3064878,Windows 10,chrome 63.0,1920x1080,desktop,Windows
3064883,Windows 7,chrome 63.0,1920x1080,desktop,Windows
3064884,Windows 10,chrome 62.0,1920x1080,desktop,Windows
3064888,Windows 7,ie 11.0 for desktop,1920x1080,desktop,Trident/7.0
3064890,Mac OS X 10_12_2,safari generic,1440x900,desktop,MacOS
3064891,Windows 10,chrome 63.0,1920x1080,desktop,Windows
3064892,Android 5.1.1,android browser 4.0,1280x720,mobile,LG-H443/H44312g
3064893,iOS 10.2.1,mobile safari 10.0,2048x1536,mobile,iOS Device
3064895,Windows 10,chrome 63.0,1920x1080,desktop,Windows
3064897,Windows 10,firefox 57.0,1366x768,desktop,Windows
3064900,Mac OS X 10_10_5,chrome 62.0,1280x800,desktop,MacOS
3064901,Windows 7,ie 11.0 for desktop,1920x1080,desktop,Trident/7.0
3064902,,ie 11.0 for desktop,,desktop,rv:11.0
3064906,iOS 11.1.2,mobile safari 11.0,2208x1242,mobile,iOS Device
3064907,,,,,
3064909,Android 8.1.0,chrome 63.0 for android,2562x1442,mobile,Pixel XL Build/OPM1.171019.011
3064911,Mac OS X 10_9_5,chrome 63.0,1366x768,desktop,MacOS
3064913,Android 7.0,chrome 63.0 for android,1920x1080,mobile,SM-G930V Build/NRD90M
3064914,,chrome 63.0,,desktop,Windows
3064916,iOS 11.1.2,mobile safari 11.0,1334x750,mobile,iOS Device
3064917,Android 7.0,chrome 63.0 for android,2560x1440,mobile,SM-G920V Build/NRD90M
3064921,iOS 11.1.2,mobile safari 11.0,1334x750,mobile,iOS Device
3064922,,chrome 63.0,,desktop,Windows
3064926,iOS 10.3.3,mobile safari generic,2048x1536,mobile,iOS Device
3064930,Mac OS X 10_12_6,chrome 62.0,2880x1800,desktop,MacOS
3064931,iOS 11.0.3,mobile safari 11.0,2208x1242,mobile,iOS Device
3064933,Windows 10,ie 11.0 for tablet,1920x1080,desktop,Trident/7.0
3064934,iOS 11.0.3,mobile safari 11.0,2208x1242,mobile,iOS Device
3064935,Windows 10,edge 14.0,1920x1080,desktop,Windows
3064939,,chrome 63.0,,desktop,Windows
3064942,Windows 7,chrome 63.0,,desktop,Windows
3064943,Mac OS X 10_11_6,chrome 61.0,1440x900,desktop,MacOS
3064944,Windows 10,edge 16.0,1920x1080,desktop,Windows
3064947,iOS 11.0.3,mobile safari 11.0,2208x1242,mobile,iOS Device
3064952,,chrome 63.0,,desktop,Windows
3064956,,mobile safari 9.0,,mobile,
3064957,Mac OS X 10_13_2,chrome 63.0,2560x1600,desktop,MacOS
3064958,Windows 10,edge 14.0,1680x1050,desktop,Windows
3064959,,ie 11.0 for desktop,,desktop,Trident/7.0
3064961,,chrome 63.0,,desktop,Windows
3064962,Windows 7,ie 11.0 for desktop,1920x1080,desktop,rv:11.0
3064964,Mac OS X 10_11_6,safari generic,1920x1080,desktop,MacOS
3064965,Windows 10,firefox 57.0,1920x1080,desktop,Windows
3064967,,chrome 63.0,,desktop,Windows
3064970,Windows 10,chrome 63.0,1920x1080,desktop,Windows
3064974,,safari generic,,desktop,
3064976,Windows 8.1,chrome 60.0,1366x768,desktop,Windows
3064977,Windows 7,ie 11.0 for desktop,1920x1080,desktop,Trident/7.0
3064978,Android,chrome 63.0,1920x1080,mobile,
3064979,Windows 7,ie 11.0 for desktop,1920x1200,desktop,Trident/7.0
3064980,Windows 7,ie 11.0 for desktop,1920x1080,desktop,Trident/7.0
3064982,Mac OS X 10_12_2,safari generic,1440x900,desktop,MacOS
3064983,Windows 7,ie 11.0 for desktop,1920x1080,desktop,Trident/7.0
3064987,Mac OS X 10_12_6,chrome 63.0,1920x1080,desktop,MacOS
3064990,Mac,chrome 63.0,1440x900,desktop,MacOS
3064991,Mac OS X 10_12_2,safari generic,1440x900,desktop,MacOS
3064992,,,,,
3064995,Windows 8.1,ie 11.0 for desktop,1920x1080,desktop,Trident/7.0
3064996,Mac OS X 10_10_5,safari generic,2560x1600,desktop,MacOS
3064997,Windows 10,edge 15.0,1920x1080,desktop,Windows
3064998,,,,,
3065000,Windows 10,chrome 63.0,1366x768,desktop,Windows
3065002,Mac OS X 10_12_6,chrome 63.0,1920x1080,desktop,MacOS
3065006,Windows 10,edge 14.0,,desktop,Windows
3065007,Windows 7,chrome 63.0,1600x900,desktop,Windows
3065010,Mac OS X 10_12_2,safari generic,1440x900,desktop,MacOS
3065011,Mac OS X 10_11_6,safari generic,1440x900,desktop,MacOS
3065017,Mac OS X 10_11_6,safari generic,1280x800,desktop,MacOS
3065018,Windows 7,ie 11.0 for desktop,1920x1080,desktop,Trident/7.0
3065021,Windows 10,ie 11.0 for desktop,1680x1050,desktop,Trident/7.0
3065022,,mobile safari generic,,mobile,
3065023,,chrome 63.0,,desktop,Windows
3065028,iOS 11.2.1,mobile safari 11.0,2732x2048,mobile,iOS Device
3065031,Windows 10,ie 11.0 for desktop,,desktop,Trident/7.0
3065033,,chrome 63.0,,desktop,Windows
3065036,Windows 7,chrome 63.0,1280x1024,desktop,Windows
3065039,,chrome generic,,mobile,MotoE2(4G-LTE
3065040,,ie 11.0 for desktop,,desktop,rv:11.0
3065042,Windows 10,chrome 63.0,1920x1080,desktop,Windows
3065043,iOS 11.1.0,mobile safari 11.0,2208x1242,mobile,iOS Device
3065044,,chrome 63.0,,desktop,Windows
3065046,,mobile safari 11.0,,mobile,
3065047,Windows 10,edge 16.0,,desktop,Windows
3065048,Windows 7,chrome 63.0,1920x1200,desktop,Windows
3065050,Mac OS X 10_10_5,safari generic,2560x1440,desktop,MacOS
3065052,Windows 10,chrome 63.0,1920x1080,desktop,Windows
3065053,,ie 11.0 for desktop,,desktop,rv:11.0
3065056,Windows 7,ie 11.0 for desktop,1920x1080,desktop,Trident/7.0
3065058,Windows 10,chrome 63.0,1920x1080,desktop,Windows
3065059,iOS 11.2.1,mobile safari generic,2208x1242,mobile,iOS Device
3065060,Windows 7,chrome 63.0,1280x1024,desktop,Windows
3065063,Windows 7,ie 11.0 for desktop,1280x1024,desktop,Trident/7.0
3065065,,opera 49.0,,desktop,
3065066,,firefox 57.0,,desktop,rv:57.0
3065067,iOS 11.2.1,mobile safari 11.0,1334x750,mobile,iOS Device
3065068,Android 7.1.1,chrome 63.0 for android,2560x1440,mobile,XT1650
3065073,,ie 11.0 for desktop,,desktop,Trident/7.0
3065074,Mac OS X 10_13_3,safari generic,2560x1440,desktop,MacOS
3065075,Windows 10,ie 11.0 for desktop,1920x1080,desktop,Trident/7.0
3065079,Windows 7,chrome 63.0,1280x1024,desktop,Windows
3065080,Windows 7,chrome 63.0,1280x1024,desktop,Windows
3065081,,chrome 63.0,,desktop,Windows
3065082,Windows 7,chrome 63.0,1280x1024,desktop,Windows
3065084,iOS 10.3.3,mobile safari 10.0,2208x1242,mobile,iOS Device
3065085,Mac OS X 10_12_2,safari generic,1440x900,desktop,MacOS
3065088,Windows 10,chrome 63.0,1920x1080,desktop,Windows
3065089,,chrome 63.0,,desktop,
3065090,Mac OS X 10_13_2,chrome 63.0,1440x900,desktop,MacOS
3065094,Windows 7,chrome 63.0,1280x1024,desktop,Windows
3065095,iOS 10.3.3,mobile safari 10.0,2048x1536,mobile,iOS Device
3065096,iOS 10.3.1,mobile safari 10.0,2208x1242,mobile,iOS Device
3065098,Windows 10,ie 11.0 for tablet,1280x1024,desktop,Trident/7.0
3065100,Windows 10,ie 11.0 for desktop,1920x1080,desktop,rv:11.0
3065102,,chrome 63.0,,desktop,Windows
3065104,Windows 7,chrome 63.0,1920x1080,desktop,Windows
3065108,Windows 7,chrome 63.0,1920x1080,desktop,Windows
3065109,iOS 11.2.1,mobile safari 11.0,2436x1125,mobile,iOS Device
3065111,Windows 10,edge 16.0,3840x2160,desktop,Windows
3065112,Windows 7,chrome 63.0,1920x1080,desktop,Windows
3065113,iOS 10.3.1,mobile safari 10.0,2208x1242,mobile,iOS Device
3065115,,chrome 63.0,,desktop,Windows
3065116,Mac OS X 10_11_5,safari generic,2560x1600,desktop,MacOS
3065118,Mac OS X 10_11_6,chrome 62.0,2560x1600,desktop,MacOS
3065119,iOS 10.3.1,mobile safari 10.0,2208x1242,mobile,iOS Device
3065120,Mac OS X 10_11_6,chrome 62.0,2560x1600,desktop,MacOS
3065121,Windows 10,chrome 63.0,1920x1200,desktop,Windows
3065125,Mac OS X 10_11_6,chrome 62.0,2560x1600,desktop,MacOS
3065126,Mac OS X 10_13_1,safari generic,2560x1440,desktop,MacOS
3065127,iOS 10.3.1,mobile safari 10.0,2208x1242,mobile,iOS Device
3065129,Windows 7,ie 11.0 for desktop,,desktop,Trident/7.0
3065130,iOS 10.3.1,mobile safari 10.0,2208x1242,mobile,iOS Device
3065134,,chrome 63.0,,desktop,
3065137,iOS 10.3.1,mobile safari 10.0,2208x1242,mobile,iOS Device
3065138,Mac OS X 10_11_6,chrome 62.0,2560x1600,desktop,MacOS
3065139,Windows 10,chrome 63.0,1920x1080,desktop,Windows
3065141,iOS 11.2.1,mobile safari 11.0,1136x640,mobile,iOS Device
3065142,iOS 10.3.1,mobile safari 10.0,2208x1242,mobile,iOS Device
3065143,iOS 10.3.1,mobile safari 10.0,2208x1242,mobile,iOS Device
3065144,iOS 10.3.1,mobile safari 10.0,2208x1242,mobile,iOS Device
3065147,,chrome 62.0,,desktop,Windows
3065148,Mac OS X 10_11_6,chrome 62.0,1440x900,desktop,MacOS
3065149,Windows 7,chrome 63.0,1366x768,desktop,Windows
3065150,iOS 10.3.1,mobile safari 10.0,2208x1242,mobile,iOS Device
3065152,Windows 7,chrome 60.0,1680x1050,desktop,Windows
3065153,Windows 10,chrome 63.0,1366x768,desktop,Windows
3065154,iOS 10.3.1,mobile safari 10.0,2208x1242,mobile,iOS Device
3065155,iOS 10.3.1,mobile safari 10.0,2208x1242,mobile,iOS Device
3065157,,ie 11.0 for desktop,,desktop,rv:11.0
3065158,Windows 8.1,chrome 63.0,1280x1024,desktop,Windows
3065160,Windows 7,ie 11.0 for desktop,1920x1080,desktop,Trident/7.0
3065162,Mac OS X 10_12_4,safari generic,2880x1800,desktop,MacOS
3065163,Mac OS X 10_11_6,chrome 62.0,2560x1600,desktop,MacOS
3065164,Windows 10,chrome 63.0,1920x1080,desktop,Windows
3065165,Windows 7,ie 11.0 for desktop,,desktop,Trident/7.0
3065167,Windows 7,ie 11.0 for desktop,1920x1080,desktop,Trident/7.0
3065168,,mobile safari 11.0,,mobile,
3065170,,ie 11.0 for desktop,,desktop,rv:11.0
3065171,Windows 10,chrome 63.0,1280x1024,desktop,Windows
3065172,iOS 10.3.1,mobile safari 10.0,2208x1242,mobile,iOS Device
3065173,Windows 10,chrome 63.0,1920x1080,desktop,Windows
3065175,Windows 10,chrome 63.0,1920x1080,desktop,Windows
3065176,iOS 10.3.1,mobile safari 10.0,2208x1242,mobile,iOS Device
3065177,,chrome 63.0,,desktop,Windows
3065180,,chrome 63.0,,desktop,
3065181,iOS 10.3.1,mobile safari 10.0,2208x1242,mobile,iOS Device
3065182,Windows 10,chrome 63.0,1920x1080,desktop,Windows
3065184,Windows 10,chrome 63.0,1024x768,desktop,Windows
3065186,Windows 10,chrome 63.0,1920x1080,desktop,Windows
3065187,Mac OS X 10_9_5,safari generic,1920x1080,desktop,MacOS
3065189,,chrome 63.0,,desktop,
3065192,Windows 7,ie 11.0 for desktop,1920x1080,desktop,Trident/7.0
3065193,Windows 10,chrome 63.0,1920x1080,desktop,Windows
3065196,Windows 10,chrome 63.0,1920x1080,desktop,Windows
3065197,Windows 7,chrome 63.0,1920x1080,desktop,Windows
3065200,Windows 10,chrome 63.0,1920x1080,desktop,Windows
3065201,Windows 7,ie 11.0 for desktop,,desktop,Trident/7.0
3065203,,chrome 55.0 for android,,mobile,HTC Desire 626s Build/LMY47O
